artist_id,name,followers,popularity,genres,total_releases,releases_last_year,avg_release_interval_days,days_since_last_release,playlist_count,sampled_playlists,total_playlist_followers,avg_playlist_followers,total_markets,top_markets,estimated_monthly_growth_rate,months_since_last_release,growth_category,recency_score,release_velocity,has_playlists,follower_per_release,popularity_to_follower_ratio,playlist_reach
1O3qb3qngNizhIxjy9hFxO,Reel Mood,1624,35,"['deep house', 'chill house']",2,0,322.0,672.0,1,1.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.35,22.0,0,0.025561533206507402,0.0,1,541.3333333333334,10.892391705181044,0.0
7igN8kqLCyyGn6QoVmB6CO,DaniSogen,13770,46,['lo-fi'],50,3,36.57446808510638,30.0,1,1.0,2,2.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.408333333333333,1.0,1,0.8464817248906141,1.3518696069031637,1,270.0,11.11312645895408,1.0
7fQllKIlkVSl9JD1aJ8XYg,HotLap,6472,47,['deep house'],17,13,65.5,28.0,0,0.0,0,0.0,185,"['AR', 'AU', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR']",4.504166666666666,1.0,1,0.8464817248906141,4.0837696335078535,0,359.55555555555554,12.330427026518699,0.0
2FefH9LgfWCcPLFC2txvUZ,MamuLogue,1,1,[],14,14,2.7777777777777777,1.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.09583333333333334,1.0,0,0.8464817248906141,12.813559322033898,0,0.06666666666666667,0.9602525677891274,0.0
2U33UlGhnPqg3B5xJTn3zm,Wamdue Project,17377,49,[],50,2,240.3181818181818,91.0,0,0.0,0,0.0,185,"['AR', 'BO', 'BR', 'CL', 'CO', 'CR', 'CY', 'DO', 'EC', 'SV']",4.2875,3.0,1,0.6065306597126334,0.22196065242979657,0,340.72549019607845,11.555991485583904,0.0
6eZyHHxTWb2rHy2kRPtj0s,Antonius B,1354,42,['lo-fi'],50,25,17.142857142857142,7.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.025,1.0,1,0.8464817248906141,15.90909090909091,0,26.54901960784314,13.397922504644669,0.0
1WcwbtAnG5HWNbPPK84ued,Hayley May,10802,53,['piano house'],50,9,49.0,35.0,0,0.0,0,0.0,185,"['AR', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY']",5.079166666666667,1.0,1,0.8464817248906141,3.4177215189873418,0,211.80392156862746,13.13863027882158,0.0
3pK4EcflBpG1Kpmjk5LK2R,Joy Anonymous,44156,55,[],50,21,46.19565217391305,35.0,0,0.0,0,0.0,185,"['AR', 'BE', 'BO', 'BR', 'BG', 'CL', 'CO', 'CY', 'CZ', 'DK']",5.270833333333334,1.0,2,0.8464817248906141,8.268188302425106,0,865.8039215686274,11.840464420369091,0.0
2zzpznMuhKlKlqh1ma7Sms,Dakota,35625,62,[],50,7,71.93617021276596,7.0,4,4.0,113,28.25,185,"['HK', 'MY', 'PH', 'SG', 'TW', 'ID', 'TH', 'VN', 'IN', 'KR']",5.941666666666667,1.0,2,0.8464817248906141,2.0601127113337507,1,698.5294117647059,13.620755399653339,22.6
45cP3p476ZtqaaATv4cScf,HIISAK,3157,33,"['tribal house', 'deep house']",39,0,89.91428571428571,371.0,0,0.0,0,0.0,185,"['BG', 'CZ', 'DK', 'EE', 'FI', 'HK', 'HU', 'IS', 'IE', 'LV']",1.6500000000000001,12.0,0,0.1353352832366127,0.0,0,78.925,9.426825948396987,0.0
0aOIluXr131XqrXFwFCFGT,Sevek,24560,60,[],50,10,38.111111111111114,0.0,0,0.0,0,0.0,185,"['HK', 'MO', 'TW', 'NZ', 'TO', 'WS', 'FJ', 'KI', 'MH', 'NR']",5.75,1.0,2,0.8464817248906141,4.404567699836868,0,481.5686274509804,13.666164707246244,0.0
6QgBmTExFhiV5V6OAjttcC,Sha Bands,171,1,[],3,0,311.0,727.0,27,10.0,7969,796.9,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.01,24.0,0,0.01831563888873418,0.0,1,42.75,0.4429328475413921,284.60714285714283
5m1yocXnIqkhC8dyQQd6Ve,Mila Falls,8173,47,"['drum and bass', 'bassline', 'piano house']",50,9,70.06122448979592,15.0,0,0.0,0,0.0,185,"['HK', 'TW', 'MO', 'AR', 'AT', 'BO', 'BR', 'CA', 'CL', 'CO']",4.504166666666666,1.0,1,0.8464817248906141,2.69834795023455,0,160.2549019607843,12.011513006053073,0.0
1ajlTKBH9v6tXPtG5GYdxw,joffytrophy,10,4,[],7,3,315.5,6.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.38333333333333336,1.0,0,0.8464817248906141,0.26049204052098407,0,1.25,3.074487147360963,0.0
0y06wscdVTUuJpAXXXw7Uu,VILANI,2,0,[],2,2,14.0,8.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.0,1.0,0,0.8464817248906141,1.3636363636363635,0,0.6666666666666666,0.0,0.0
4vv1FFVqxnHyQFLmWxjizb,Hevi,7745,53,['lo-fi'],50,5,36.142857142857146,7.0,2,2.0,454,227.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.079166666666667,1.0,1,0.8464817248906141,2.2678185745140387,1,151.86274509803923,13.626143553712874,151.33333333333334
6X1j0OwvsBWr1YgGyvq2kg,rius,61,1,[],8,5,99.57142857142857,14.0,1,1.0,240,240.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.09583333333333334,1.0,0,0.8464817248906141,1.1576626240352812,1,6.777777777777778,0.5401731209973589,120.0
5xJ9q1lHwa8AShRof94oIt,Phlocalyst,19238,59,"['lo-fi', 'lo-fi beats', 'jazz beats']",50,36,53.95652173913044,0.0,1,1.0,931,931.0,185,"['AU', 'HK', 'MY', 'NZ', 'PH', 'SG', 'TW', 'ID', 'JP', 'TH']",5.654166666666667,1.0,2,0.8464817248906141,12.863801139306059,1,377.2156862745098,13.770935991930534,465.5
2dUjApyXX9UqIsFGzoHyhX,CHANEY,14591,46,"['piano house', 'disco house', 'funky house']",50,7,50.0,14.0,3,3.0,8779,2926.3333333333335,185,"['AR', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY']",4.408333333333333,1.0,1,0.8464817248906141,2.6249999999999996,1,286.0980392156863,11.046055179790825,2194.75
2FjvZdO1pKdExg5I59ZBi3,Aleks Cameron,1008,21,['piano house'],13,1,224.0,161.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",1.6624999999999999,5.0,0,0.4345982085070782,0.11811023622047244,0,72.0,6.981968419559027,0.0
1zg4OV4mAjexgjWEtBAd72,Fare,829,36,"['deep house', 'chill house']",15,0,207.0,462.0,19,10.0,992,99.2,185,"['AR', 'AU', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR']",1.35,15.0,0,0.0820849986238988,0.0,1,51.8125,12.312903882844243,49.6
3aO1teUCWeb60g2anwG8m5,The Musical Doc,0,0,[],1,0,30.0,1778.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.0,58.0,0,6.336070607455965e-05,0.0,0,0.0,0.0,0.0
11r1Ms4smmbd4mJjWqZtEz,Irisblu,1,0,[],1,0,30.0,371.0,1,1.0,1,1.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.0,12.0,0,0.1353352832366127,0.0,1,0.5,0.0,0.5
04TycqJU9QoZ0DRQfuDM5S,Nadav Cohen,3968,53,['lo-fi'],50,14,30.333333333333332,7.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.079166666666667,1.0,1,0.8464817248906141,6.961325966850829,0,77.80392156862744,14.723593239101243,0.0
3EzrsslwPiAb23Pe0665NS,Pegasii,246,16,"['piano house', 'house']",2,0,217.0,3409.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.16,112.0,0,7.81933232345508e-09,0.0,0,82.0,6.643856189774724,0.0
5Ic01aYLF8GJ3kftKh7KQ9,ChooseWiselyAmerica,3240,0,[],7,3,265.1666666666667,34.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.0,1.0,0,0.8464817248906141,0.30491247882552225,0,405.0,0.0,0.0
6YJ4EgQzDfJnIHRbqIHAdD,Idealism,173859,53,"['lo-fi', 'lo-fi beats']",50,5,77.26315789473684,16.0,3,3.0,1250,416.6666666666667,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.079166666666667,1.0,1,0.8464817248906141,1.3984298331697744,1,3409.0,10.114075018030439,312.5
2Fc1UZXKRmPpWWx1sxcb9m,SwuM,89074,53,"['lo-fi', 'lo-fi beats', 'j-dance']",50,33,85.95555555555555,7.0,3,3.0,8491,2830.3333333333335,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.079166666666667,1.0,2,0.8464817248906141,8.537753928708318,1,1746.549019607843,10.707503962428389,2122.75
0aVjuD3sYwi6b7b9dq39Mq,Moment in Time,1283,54,[],16,9,51.4,9.0,3,3.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.175000000000001,1.0,1,0.8464817248906141,3.3169533169533167,1,75.47058823529412,17.354423961900963,0.0
270lBB4c4WBLdrzQKgrXDI,Sixten,3066,45,"['hard house', 'house']",25,12,31.318181818181817,7.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.3125,1.0,1,0.8464817248906141,5.871015567086731,0,117.92307692307692,12.901426705255812,0.0
7sjRnhONmeFL1tmlUvdq70,Fractures,37608,46,[],50,8,81.22448979591837,14.0,0,0.0,0,0.0,185,"['AR', 'BE', 'BO', 'BR', 'BG', 'CL', 'CO', 'CR', 'CY', 'CZ']",4.408333333333333,1.0,1,0.8464817248906141,2.1577981651376144,0,737.4117647058823,10.053775234953426,0.0
3nVgi5QDYGaqV2BSUny5F3,Liam Cox,454,19,['tech house'],12,1,100.1,231.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",1.2666666666666668,8.0,0,0.26359713811572677,0.2305918524212145,0,34.92307692307692,7.125397292856902,0.0
6QdAjx1tGNrJzHQLeigsih,Melo Greco,867,10,[],5,2,532.75,14.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.9583333333333334,1.0,0,0.8464817248906141,0.10661928031985785,0,144.5,3.397893775636765,0.0
2MRXCqZSMkdI9K46WDWCUX,REESE,8191,42,"['bassline', 'bass house', 'uk garage']",37,6,101.18181818181819,21.0,2,2.0,2,1.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.025,1.0,0,0.8464817248906141,1.372141372141372,1,215.55263157894737,10.731075434744115,0.6666666666666666
60NF8sUX6VJbJz8tWCJtfb,Tezy,34,17,[],22,22,18.166666666666668,25.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",1.6291666666666669,1.0,0,0.8464817248906141,13.702422145328718,0,1.4782608695652173,10.344076372401027,0.0
1KBwb4QGzLkhNtLjIkNRDR,Caleb Laurenson,1861,40,"['piano house', 'chill house', 'deep house']",25,2,55.869565217391305,210.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",2.833333333333333,7.0,1,0.3114032239145977,0.6987341772151899,0,71.57692307692308,12.224663194579588,0.0
1ZuahBYwNDFPAo6QAsnxTf,Landon Ryle,904,47,[],11,4,123.9,91.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.1125,3.0,1,0.6065306597126334,0.7797270955165693,0,75.33333333333333,15.873304306480879,0.0
55ENgZQ6IYrQ1qKTBgVvHk,MD Jones,465,15,"['piano house', 'funky house']",11,2,160.22222222222223,266.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.9375,9.0,0,0.22313016014842982,0.31542056074766356,0,38.75,5.603928647665514,0.0
6AVuKSupq14QCPEvNIumqE,STFU,780,13,"['acid jazz', 'soul jazz']",50,4,145.08510638297872,84.0,9,9.0,13,1.4444444444444444,185,"['HK', 'TW', 'MO', 'AR', 'BE', 'BO', 'BR', 'CL', 'CO', 'CR']",1.1375,3.0,0,0.6065306597126334,0.6853809697411593,1,15.294117647058824,4.486429616521333,1.3
0vGdi8zNID6cg6Ua9ksmyQ,Harmless Night,1546,49,[],16,10,82.13333333333334,14.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.695833333333334,1.0,1,0.8464817248906141,2.6753864447086797,0,90.94117647058823,15.35083106039915,0.0
4gDDFD6XeloxQkQD83eQqD,K-Trey,7,0,[],8,0,237.28571428571428,438.0,4,4.0,3204,801.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.0,14.0,0,0.09697196786440505,0.0,1,0.7777777777777778,0.0,640.8
5Nd61ppMOQbbtF1HV13kBO,NuBass,10586,35,"['bassline', 'bass house', 'uk garage', 'g-house']",50,2,49.659574468085104,343.0,1,1.0,281,281.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",1.8958333333333335,11.0,1,0.1598797460796939,0.7532051282051283,1,207.5686274509804,8.695345515270356,140.5
4tgjM4H8ONwXj82PTVD5Bj,Noah Kulaga,547,45,"['melodic techno', 'melodic house']",12,12,27.5,56.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.125,2.0,1,0.7165313105737893,6.260869565217392,0,42.07692307692308,16.3883368937643,0.0
13ACz7DIictCpSYGglNTHs,Philanthrope,46237,53,"['lo-fi beats', 'lo-fi', 'jazz beats']",50,32,70.35416666666667,2.0,2,2.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.079166666666667,1.0,2,0.8464817248906141,9.566119991696075,1,906.6078431372549,11.360996915379111,0.0
50Ej4gF8iYESted3e4JZ4t,dryhope,9309,48,"['lo-fi', 'lo-fi beats']",38,5,61.09090909090909,16.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.6000000000000005,1.0,1,0.8464817248906141,1.646706586826347,0,238.69230769230768,12.092601174224614,0.0
4EREP1nDxGjXE6V4sOuUy8,Jerome Price,7836,40,['deep house'],50,5,77.53191489361703,0.0,0,0.0,0,0.0,185,"['FJ', 'FM', 'SB', 'PG', 'PW', 'BN', 'HK', 'MO', 'TW', 'KH']",3.8333333333333335,1.0,0,0.8464817248906141,1.3949347051840124,0,153.64705882352942,10.270503747678235,0.0
1SzLvjYm0lQLPi3AneCpDO,Kurt Stewart,3659,42,"['lo-fi', 'lo-fi beats']",50,10,36.916666666666664,2.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.025,1.0,1,0.8464817248906141,4.4831880448318815,0,71.74509803921569,11.782701031461349,0.0
1cK2Abwkni7m51wJCSGllN,Ultra Naté,68495,53,[],50,7,270.9347826086956,28.0,1,1.0,45,45.0,185,"['AR', 'AU', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR']",5.079166666666667,1.0,1,0.8464817248906141,0.6978256158347179,1,1343.0392156862745,10.960100070580964,22.5
6xpq9Jqa99NXeKxCDNbG8S,Two Muses After,1760,47,['lo-fi beats'],16,2,50.93333333333333,226.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",3.1333333333333337,8.0,1,0.26359713811572677,0.741350906095552,0,103.52941176470588,14.47056245405822,0.0
19VDJ9IKyBSUMDJxLsasP6,Mr. Belt & Wezol,187866,65,"['future house', 'house']",50,8,88.60526315789474,28.0,0,0.0,0,0.0,185,"['HK', 'TW', 'MO', 'AR', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA']",6.229166666666667,1.0,2,0.8464817248906141,2.0235189704903482,0,3683.6470588235293,12.324912050067601,0.0
0WMuIwO9iaJZagSAdO5wuV,EDGR,1571,50,['chill house'],34,9,47.666666666666664,44.0,0,0.0,0,0.0,185,"['AR', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ']",4.583333333333333,2.0,1,0.7165313105737893,3.4763948497854082,0,44.885714285714286,15.630217220305973,0.0
1k0BkkbwTGZGBqrNWwuucL,LOSTBOYJAY,25289,57,['house'],17,7,95.75,15.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.4625,1.0,2,0.8464817248906141,1.6699801192842942,0,1404.9444444444443,12.945414950268546,0.0
1csp9v9FfSxU0LcBtfWFCb,Tibeauthetraveler,12058,57,"['lo-fi', 'lo-fi beats']",50,25,30.48936170212766,35.0,1,1.0,2,2.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.4625,1.0,1,0.8464817248906141,12.398874428420681,1,236.4313725490196,13.964990938561145,1.0
5ynMbTlnZvBUxrxUrd6gs0,YUMA,12274,58,"['deep house', 'chill house']",36,6,58.03225806451613,7.0,4,4.0,117,29.25,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.558333333333333,1.0,2,0.8464817248906141,2.0447050201539025,1,331.72972972972974,14.183218496487322,23.4
1uRVM0wBdtyEuU582EeKJM,NOTION,97179,78,"['bassline', 'bass house', 'drum and bass', 'uk garage']",50,8,92.93877551020408,84.0,8,8.0,79034,9879.25,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",6.825,3.0,2,0.6065306597126334,1.9521912350597612,1,1905.4705882352941,15.6387305247289,8781.555555555555
6T3rJwEHvw1o5JCGouZtec,SUMD4ZE,272,26,[],1,1,30.0,203.0,0,0.0,0,0.0,176,"['AR', 'BE', 'BO', 'BR', 'BG', 'CL', 'CO', 'CR', 'CY', 'CZ']",1.8416666666666663,7.0,0,0.3114032239145977,0.5,0,136.0,10.611165987867063,0.0
65ZGdYSRT3Rmv6P7DN4XCC,Pandrezz,46203,51,"['lo-fi', 'lo-fi beats']",50,5,64.68085106382979,1.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.8875,1.0,1,0.8464817248906141,1.5842696629213484,0,905.9411764705883,10.933028599951996,0.0
6zGCrS2y63IEUJfyn9Bpuc,TEEMID,41993,56,[],29,1,159.5,14.0,0,0.0,0,0.0,185,"['HK', 'MY', 'PH', 'SG', 'TW', 'ID', 'TH', 'VN', 'SA', 'AE']",5.366666666666667,1.0,2,0.8464817248906141,0.158311345646438,0,1399.7666666666667,12.112611877532835,0.0
1T94SgNcfrWDaZMOqlgP8F,Angie Brown,3766,33,[],50,7,150.6595744680851,7.0,0,0.0,0,0.0,185,"['AR', 'AU', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR']",3.1625000000000005,1.0,0,0.8464817248906141,1.1624072547403133,0,73.84313725490196,9.225525556552867,0.0
2zNmlxTlRfyMAAifd2f71Q,amies,7544,53,"['lo-fi', 'lo-fi beats']",50,23,31.77777777777778,0.0,3,3.0,304,101.33333333333333,185,"['AU', 'HK', 'MY', 'NZ', 'PH', 'SG', 'TW', 'ID', 'JP', 'TH']",5.079166666666667,1.0,1,0.8464817248906141,11.16906474820144,1,147.92156862745097,13.666214890812686,76.0
48LruDqvGQIrHzoa3sxfys,YME,1482,5,[],20,7,75.82352941176471,15.0,1,1.0,151,151.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.4791666666666667,1.0,0,0.8464817248906141,1.9844357976653695,1,70.57142857142857,1.5754140514426245,75.5
5v8ZROs9c26k4yGMxUkebt,Jack Wins,38840,45,['future house'],50,4,47.55172413793103,21.0,1,1.0,19205,19205.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.3125,1.0,1,0.8464817248906141,1.5473543797243219,1,761.5686274509804,9.805222473556343,9602.5
2z92TjllsDfZLyBjp0SDuq,Hoffy Beats,6911,55,"['lo-fi', 'lo-fi beats', 'jazz beats']",50,35,43.93023255813954,2.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",5.270833333333334,1.0,2,0.8464817248906141,14.202579427492921,0,135.50980392156862,14.322286899148748,0.0
4QLa9DWZEpFrBhNG5UWXF1,NewEra,32787,53,[],50,45,11.125,17.0,2,2.0,42,21.0,185,"['AR', 'BE', 'BO', 'BR', 'BG', 'CL', 'CO', 'CR', 'CY', 'CZ']",5.079166666666667,1.0,1,0.8464817248906141,32.82674772036474,1,642.8823529411765,11.73648070179616,14.0
1bbah9s09626gweOzzLbKG,Towerz,10358,52,"['lo-fi', 'lo-fi beats']",50,1,41.55102040816327,119.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",4.333333333333334,4.0,1,0.513417119032592,0.419281232173417,0,203.09803921568627,12.949190650328848,0.0
3aPrwVu6iKkCynMmpdi9vK,Shanks.,10,35,[],1,1,30.0,86.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",3.0624999999999996,3.0,0,0.6065306597126334,0.5,0,5.0,26.901762539408427,0.0
3TV2LSYttSMFFHYIzbCvjn,Sydney Jo Jackson,780,31,['chill house'],34,16,162.6206896551724,0.0,0,0.0,0,0.0,185,"['NZ', 'TO', 'WS', 'FJ', 'KI', 'MH', 'NR', 'TV', 'AU', 'FM']",2.9708333333333337,1.0,0,0.8464817248906141,2.4919441460794847,0,22.285714285714285,10.698409085550871,0.0
734bmNflMslwf81kYoy7bs,Abi Flynn,6389,54,[],50,14,62.37777777777778,0.0,0,0.0,0,0.0,185,"['HK', 'MY', 'PH', 'SG', 'TW', 'ID', 'TH', 'VN', 'KR', 'FJ']",5.175000000000001,1.0,2,0.8464817248906141,4.546547991339908,0,125.27450980392157,14.187706099282762,0.0
2vOzV5WdvOYH3K1NJyt7wb,Horizon Blue,9005,57,"['tropical house', 'lounge']",50,10,41.57142857142857,0.0,0,0.0,0,0.0,185,"['NZ', 'TO', 'WS', 'FJ', 'KI', 'MH', 'NR', 'TV', 'AU', 'FM']",5.4625,1.0,2,0.8464817248906141,4.191616766467066,0,176.5686274509804,14.41226141414524,0.0
0vL4qy0qYMzmuhPAs9Tf16,Russell Small,1237,28,"['nu disco', 'disco house', 'funky house']",50,15,144.91666666666666,56.0,0,0.0,0,0.0,185,"['AR', 'BO', 'BR', 'CL', 'CO', 'CR', 'DO', 'EC', 'SV', 'GT']",2.5666666666666664,2.0,0,0.7165313105737893,2.5726536445926635,0,24.254901960784313,9.044317776866297,0.0
2qjkEXePHEV3eMJkFil4be,Jai Cuzco,4039,40,[],39,11,39.888888888888886,28.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",3.8333333333333335,1.0,1,0.8464817248906141,4.721780604133546,0,100.975,11.088478981040575,0.0
7dJCdUO0l0K2WXzrzjYpmC,Caity Baser,92817,49,[],50,9,30.680851063829788,14.0,1,1.0,227,227.0,185,"['AR', 'BE', 'BO', 'BR', 'BG', 'CL', 'CO', 'CR', 'CY', 'CZ']",4.695833333333334,1.0,1,0.8464817248906141,4.449509116409537,1,1819.9411764705883,9.863770628307645,113.5
5TYwWU2OuFv7fcrA5lpbIu,Celtixx,5061,0,[],36,4,54.15625,35.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",0.0,1.0,0,0.8464817248906141,1.4259190493873004,0,136.78378378378378,0.0,0.0
4QGD0m9AGZixhuPAzaBeD7,KILIMANJARO,13517,61,['afro house'],29,17,36.61538461538461,7.0,1,1.0,25,25.0,185,"['AR', 'BO', 'BR', 'CL', 'CO', 'CR', 'DO', 'EC', 'SV', 'GT']",5.845833333333333,1.0,2,0.8464817248906141,7.655889145496536,1,450.56666666666666,14.765680189472592,12.5
0wcen0V8FgQu6xYupnZMbB,softy,32310,62,"['lo-fi', 'lo-fi beats']",50,32,37.770833333333336,0.0,0,0.0,0,0.0,185,"['AU', 'HK', 'MY', 'NZ', 'PH', 'SG', 'TW', 'ID', 'JP', 'TH']",5.941666666666667,1.0,2,0.8464817248906141,14.165385797725177,0,633.5294117647059,13.748839976795152,0.0
29F0PD42gPA2kL7wHWzgAN,Ellie Sax,4512,29,[],26,3,110.66666666666667,105.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",2.4166666666666665,4.0,0,0.513417119032592,0.6398104265402843,0,167.11111111111111,7.933619009218453,0.0
4n7LqAJhu3k6rrKMu3VfDa,Matvey Emerson,10902,47,"['deep house', 'chill house', 'lounge']",50,17,21.729166666666668,28.0,0,0.0,0,0.0,185,"['AR', 'AU', 'BE', 'BO', 'BR', 'CA', 'CL', 'CO', 'CR', 'CY']",4.504166666666666,1.0,1,0.8464817248906141,9.859041482078132,0,213.76470588235293,11.639701152130016,0.0
2rdSCmWgrIWA8pmwhS1T2k,Vandelux,78571,58,"['stutter house', 'chill house']",50,9,52.02040816326531,7.0,1,1.0,72,72.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BG', 'CL', 'CO', 'CR', 'CY']",5.558333333333333,1.0,2,0.8464817248906141,3.2918636476735506,1,1540.6078431372548,11.848056718102283,36.0
5gn3ab5vEpXxw0Oi2xEZvz,Augan,1654,45,[],13,3,138.41666666666666,259.0,0,0.0,0,0.0,185,"['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO']",2.8125,9.0,1,0.22313016014842982,0.5343889163780307,0,118.14285714285714,13.970151527184205,0.0
